keggId	uniprotId	proteinNames	geneNames	txt_subunit	function	id_uniprot	complexPortal	complexPortal_uniprotId	complexPortal_protName	structure	interact	by_similarity	gene_from_structure	otherSubunits	subunitsFromName	otherIsoforms	isoformIndication	subunitIndication	sameEnzymeMembership	redundancy	stringSubunits	isoform	geneName_fromKEGG
10478	O43808	['Peroxisomal membrane protein PMP34', '34 kDa peroxisomal membrane protein', 'Solute carrier family 25 member 17']	['SLC25A17', 'PMP34']	Interacts (via N- and C-terminus peroxisomal targeting regions) with PEX19; the interaction occurs with the newly synthesized SLC25A17 in the cytosol.	Peroxisomal transporter for multiple cofactors like coenzyme A (CoA), flavin adenine dinucleotide (FAD), flavin mononucleotide (FMN) and nucleotide adenosine monophosphate (AMP), and to a lesser extent for nicotinamide adenine dinucleotide (NAD(+)), adenosine diphosphate (ADP) and adenosine 3',5'-diphosphate (PAP). May catalyze the transport of free CoA, FAD and NAD(+) from the cytosol into the peroxisomal matrix by a counter-exchange mechanism. Inhibited by pyridoxal 5'-phosphate and bathophenanthroline in vitro.	['O43808', 'A8KA59', 'Q5TFL0', 'Q9UGW8', 'Q9UGY7']		[]	[]		['SLC25A17', 'SLC25A17']	[]	[]	['via', 'n', 'and', 'c', 'terminus', 'peroxisomal', 'targeting', 'regions', 'with', 'pex19', 'the', 'interaction', 'occurs', 'with', 'the', 'newly', 'synthesized', 'slc25a17', 'in', 'the', 'cytosol', 's', 'via', 'n', 'and', 'c', 'terminus', 'peroxisomal', 'targeting', 'regions', 'with', 'pex19', 'the', 'ion', 'occurs', 'with', 'the', 'newly', 'synthesized', 'slc25a17', 'in', 'the', 'cytosol']	[]	[]	False	False	False	[]	[]	['SLC25A17']	['SLC25A17', ' PMP34']
10479	Q92581	['Sodium/hydrogen exchanger 6', 'Na(+)/H(+) exchanger 6', 'NHE-6', 'Solute carrier family 9 member 6']	['SLC9A6', 'KIAA0267', 'NHE6']	Homodimer (in vitro).	Electroneutral exchange of protons for Na(+) and K(+) across the early and recycling endosome membranes. Contributes to calcium homeostasis.	['Q92581', 'A6NIQ9', 'A8K160', 'B4DU30', 'B7ZAE0', 'Q3ZCW7', 'Q5JPP8', 'Q5JPP9', 'Q86VS0']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC9A7', 'SLC9A6']	['SLC9A6', ' MRSA', ' NHE6']
10521	Q92841	['Probable ATP-dependent RNA helicase DDX17', 'DEAD box protein 17', 'DEAD box protein p72', 'DEAD box protein p82', 'RNA-dependent helicase p72']	[]	Interacts with DDX5 in an RNA-independent manner (PubMed:12595555, PubMed:19995069). Interacts with CDK9 transcription elongation complex under basal conditions. Following cell stimulation with poly(I:C), a synthetic double-stranded RNA mimicking viral infection, the interaction with CDK9 is decreased (PubMed:26209609). Interacts with ESR1 in an estrogen-independent manner (PubMed:19718048, PubMed:20663877). Interacts with HNRNPH1; this interaction is important for the regulation of alternative splicing on G-quadruplex structures (PubMed:24910439). At high, but not low, cell density, interacts with DROSHA and DGCR8, the core components of the microprocessor complex involved in the maturation of primary microRNAs (pri-miRNAs) into pre-miRNAs. The interaction with DGCR8 is reduced during mitosis (PubMed:24589731, PubMed:24581491). At low, but not high, cell density, interacts with YAP1 and with its paralog, WWTR1/TAZ. Interactions with DROSHA and YAP1 are mutually exclusive (PubMed:24581491). In vitro, the pre-miRNA processing activity of the DDX17-containing microprocessor complex is weaker than that of the DROSHA/DGCR8 microprocessor complex devoid of DDX17 (PubMed:15531877). Interacts with UPF3B (PubMed:23788676). Interacts with NFAT5; this interaction leads to DDX17 recruitment to LNC2 and S100A4 promoters and NFAT5-mediated DDX17-enhanced transactivation (PubMed:22266867). Interacts with HDAC1, HDAC2 and HDAC3; this interaction with HDAC1 and HDAC3, but not HDAC2, depends upon DDX17 acetylation (PubMed:15298701, PubMed:20663877). Interacts with ZC3HAV1 (via N-terminal domain) in an RNA-independent manner. Interacts with EXOSC3/RRP40 and EXOSC5/RRP46; this interaction may be indirect and mediated by ZC3HAV1-binding (PubMed:18334637). Interacts with EP300; this interaction leads to acetylation at lysine residues (PubMed:17226766, PubMed:19995069). Interacts with CREBBP/CBP and KAT2B/P/CAF (PubMed:17226766). Directly interacts with CTNNB1 (PubMed:17699760). Interacts with MYOD1 (PubMed:17011493). Interacts with TP53 (PubMed:15660129). Interacts with DCP1A in an RNA-independent manner. Interacts with DCP2 in an RNA-dependent manner (PubMed:21876179). Interacts with DHX36; this interaction occurs in a RNA-dependent manner (PubMed:18279852). Interacts with ERCC6 (PubMed:26030138).	As an RNA helicase, unwinds RNA and alters RNA structures through ATP binding and hydrolysis. Involved in multiple cellular processes, including pre-mRNA splicing, alternative splicing, ribosomal RNA processing and miRNA processing, as well as transcription regulation. Regulates the alternative splicing of exons exhibiting specific features (PubMed:12138182, PubMed:23022728, PubMed:24910439, PubMed:22266867). For instance, promotes the inclusion of AC-rich alternative exons in CD44 transcripts (PubMed:12138182). This function requires the RNA helicase activity (PubMed:12138182, PubMed:23022728, PubMed:24910439, PubMed:22266867). Affects NFAT5 and histone macro-H2A.1/MACROH2A1 alternative splicing in a CDK9-dependent manner (PubMed:26209609, PubMed:22266867). In NFAT5, promotes the introduction of alternative exon 4, which contains 2 stop codons and may target NFAT5 exon 4-containing transcripts to nonsense-mediated mRNA decay, leading to the down-regulation of NFAT5 protein (PubMed:22266867). Affects splicing of mediators of steroid hormone signaling pathway, including kinases that phosphorylates ESR1, such as CDK2, MAPK1 and GSK3B, and transcriptional regulators, such as CREBBP, MED1, NCOR1 and NCOR2. By affecting GSK3B splicing, participates in ESR1 and AR stabilization (PubMed:24275493). In myoblasts and epithelial cells, cooperates with HNRNPH1 to control the splicing of specific subsets of exons (PubMed:24910439). In addition to binding mature mRNAs, also interacts with certain pri-microRNAs, including MIR663/miR-663a, MIR99B/miR-99b, and MIR6087/miR-6087 (PubMed:25126784). Binds pri-microRNAs on the 3' segment flanking the stem loop via the 5'-[ACG]CAUC[ACU]-3' consensus sequence (PubMed:24581491). Required for the production of subsets of microRNAs, including MIR21 and MIR125B1 (PubMed:24581491, PubMed:27478153). May be involved not only in microRNA primary transcript processing, but also stabilization (By similarity). Participates in MYC down-regulation at high cell density through the production of MYC-targeting microRNAs (PubMed:24581491). Along with DDX5, may be involved in the processing of the 32S intermediate into the mature 28S ribosomal RNA (PubMed:17485482). Promoter-specific transcription regulator, functioning as a coactivator or corepressor depending on the context of the promoter and the transcriptional complex in which it exists (PubMed:15298701). Enhances NFAT5 transcriptional activity (PubMed:22266867). Synergizes with TP53 in the activation of the MDM2 promoter; this activity requires acetylation on lysine residues (PubMed:17226766, PubMed:20663877, PubMed:19995069). May also coactivate MDM2 transcription through a TP53-independent pathway (PubMed:17226766). Coactivates MMP7 transcription (PubMed:17226766). Along with CTNNB1, coactivates MYC, JUN, FOSL1 and cyclin D1/CCND1 transcription (PubMed:17699760). Alone or in combination with DDX5 and/or SRA1 non-coding RNA, plays a critical role in promoting the assembly of proteins required for the formation of the transcription initiation complex and chromatin remodeling leading to coactivation of MYOD1-dependent transcription. This helicase-independent activity is required for skeletal muscle cells to properly differentiate into myotubes (PubMed:17011493, PubMed:24910439). During epithelial-to-mesenchymal transition, coregulates SMAD-dependent transcriptional activity, directly controlling key effectors of differentiation, including miRNAs which in turn directly repress its expression (PubMed:24910439). Plays a role in estrogen and testosterone signaling pathway at several levels. Mediates the use of alternative promoters in estrogen-responsive genes and regulates transcription and splicing of a large number of steroid hormone target genes (PubMed:24275493, PubMed:20406972, PubMed:20663877, PubMed:19995069). Contrary to splicing regulation activity, transcriptional coregulation of the estrogen receptor ESR1 is helicase-independent (PubMed:19718048, PubMed:24275493). Plays a role in innate immunity. Specifically restricts bunyavirus infection, including Rift Valley fever virus (RVFV) or La Crosse virus (LACV), but not vesicular stomatitis virus (VSV), in an interferon- and DROSHA-independent manner (PubMed:25126784). Binds to RVFV RNA, likely via structured viral RNA elements (PubMed:25126784). Promotes mRNA degradation mediated by the antiviral zinc-finger protein ZC3HAV1, in an ATPase-dependent manner (PubMed:18334637).	['Q92841', 'B1AHM0', 'H3BLZ8', 'Q69YT1', 'Q6ICD6']		[]	[]		['CDK9', 'CDK9', 'CDK9', 'DROSHA', 'DGCR8', 'DGCR8', 'YAP1', 'WWTR1/TAZ', 'DDX17', 'LNC2', 'S100A4', 'DDX17', 'LNC2', 'S100A4', 'DDX17', 'LNC2', 'S100A4', 'DDX17', 'LNC2', 'S100A4', 'HDAC1', 'HDAC3', 'HDAC2', 'DDX17', 'HDAC1', 'HDAC3', 'HDAC2', 'DDX17', 'CTNNB1', 'CTNNB1', 'ERCC6']	[]	[]	['ddx5', 'in', 'an', 'rna', 'independent', 'manner', 'pubmed', '12595555', 'pubmed', '19995069', 'with', 'ddx5', 'in', 'an', 'rna', 'independent', 'manner', 'pubmed', '12595555', 'pubmed', '19995069', 's', 'with', 'ddx5', 'in', 'an', 'rna', 'independent', 'manner', 'pubmed', '12595555', 'pubmed', '19995069', 'under', 'basal', 'conditions', 'cdk9', 'transcription', 'elongation', 'complex', 'under', 'basal', 'conditions', 'with', 'cdk9', 'transcription', 'elongation', 'complex', 'under', 'basal', 'conditions', 's', 'with', 'cdk9', 'transcription', 'elongation', 'complex', 'under', 'basal', 'conditions', 'under', 'basal', 'conditions', 'ion', 'with', 'cdk9', 'is', 'decreased', 'pubmed', '26209609', 'esr1', 'in', 'an', 'estrogen', 'independent', 'manner', 'pubmed', '19718048', 'pubmed', '20663877', 'with', 'esr1', 'in', 'an', 'estrogen', 'independent', 'manner', 'pubmed', '19718048', 'pubmed', '20663877', 's', 'with', 'esr1', 'in', 'an', 'estrogen', 'independent', 'manner', 'pubmed', '19718048', 'pubmed', '20663877', 'hnrnph1', 'this', 'interaction', 'is', 'important', 'for', 'the', 'regulation', 'of', 'alternative', 'splicing', 'on', 'g', 'quadruplex', 'structures', 'pubmed', '24910439', 'with', 'hnrnph1', 'this', 'interaction', 'is', 'important', 'for', 'the', 'regulation', 'of', 'alternative', 'splicing', 'on', 'g', 'quadruplex', 'structures', 'pubmed', '24910439', 's', 'with', 'hnrnph1', 'this', 'ion', 'is', 'important', 'for', 'the', 'regulation', 'of', 'alternative', 'splicing', 'on', 'g', 'quadruplex', 'structures', 'pubmed', '24910439', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 's', 'of', 'the', 'microprocessor', 'complex', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 'drosha', 'and', 'dgcr8', 'the', 'core', 'components', 'of', 'the', 'microprocessor', 'complex', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 'with', 'drosha', 'and', 'dgcr8', 'the', 'core', 'components', 'of', 'the', 'microprocessor', 'complex', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 's', 'with', 'drosha', 'and', 'dgcr8', 'the', 'core', 'components', 'of', 'the', 'microprocessor', 'complex', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 's', 'of', 'the', 'microprocessor', 'complex', 'involved', 'in', 'the', 'maturation', 'of', 'primary', 'micrornas', 'pri', 'mirnas', 'into', 'pre', 'mirnas', 'ion', 'with', 'dgcr8', 'is', 'reduced', 'during', 'mitosis', 'pubmed', '24589731', 'pubmed', '24581491', 'yap1', 'and', 'with', 'its', 'paralog', 'wwtr1', 'taz', 'with', 'yap1', 'and', 'with', 'its', 'paralog', 'wwtr1', 'taz', 's', 'with', 'yap1', 'and', 'with', 'its', 'paralog', 'wwtr1', 'taz', 'ions', 'with', 'drosha', 'and', 'yap1', 'are', 'mutually', 'exclusive', 'pubmed', '24581491', 'is', 'weaker', 'than', 'that', 'of', 'the', 'drosha', 'dgcr8', 'microprocessor', 'devoid', 'of', 'ddx17', 'pubmed', '15531877', 'microprocessor', 'complex', 'is', 'weaker', 'than', 'that', 'of', 'the', 'drosha', 'dgcr8', 'microprocessor', 'complex', 'devoid', 'of', 'ddx17', 'pubmed', '15531877', 'is', 'weaker', 'than', 'that', 'of', 'the', 'drosha', 'dgcr8', 'microprocessor', 'devoid', 'of', 'ddx17', 'pubmed', '15531877', 'upf3b', 'pubmed', '23788676', 'with', 'upf3b', 'pubmed', '23788676', 's', 'with', 'upf3b', 'pubmed', '23788676', 'nfat5', 'this', 'interaction', 'leads', 'to', 'ddx17', 'recruitment', 'to', 'lnc2', 'and', 's100a4', 'promoters', 'and', 'nfat5', 'mediated', 'ddx17', 'enhanced', 'transactivation', 'pubmed', '22266867', 'with', 'nfat5', 'this', 'interaction', 'leads', 'to', 'ddx17', 'recruitment', 'to', 'lnc2', 'and', 's100a4', 'promoters', 'and', 'nfat5', 'mediated', 'ddx17', 'enhanced', 'transactivation', 'pubmed', '22266867', 's', 'with', 'nfat5', 'this', 'ion', 'leads', 'to', 'ddx17', 'recruitment', 'to', 'lnc2', 'and', 's100a4', 'promoters', 'and', 'nfat5', 'mediated', 'ddx17', 'enhanced', 'transactivation', 'pubmed', '22266867', 'hdac1', 'hdac2', 'and', 'hdac3', 'this', 'interaction', 'with', 'hdac1', 'and', 'hdac3', 'but', 'not', 'hdac2', 'depends', 'upon', 'ddx17', 'acetylation', 'pubmed', '15298701', 'pubmed', '20663877', 'with', 'hdac1', 'hdac2', 'and', 'hdac3', 'this', 'interaction', 'with', 'hdac1', 'and', 'hdac3', 'but', 'not', 'hdac2', 'depends', 'upon', 'ddx17', 'acetylation', 'pubmed', '15298701', 'pubmed', '20663877', 's', 'with', 'hdac1', 'hdac2', 'and', 'hdac3', 'this', 'ion', 'with', 'hdac1', 'and', 'hdac3', 'but', 'not', 'hdac2', 'depends', 'upon', 'ddx17', 'acetylation', 'pubmed', '15298701', 'pubmed', '20663877', 'zc3hav1', 'via', 'n', 'terminal', 'domain', 'in', 'an', 'rna', 'independent', 'manner', 'with', 'zc3hav1', 'via', 'n', 'terminal', 'domain', 'in', 'an', 'rna', 'independent', 'manner', 's', 'with', 'zc3hav1', 'via', 'n', 'terminal', 'domain', 'in', 'an', 'rna', 'independent', 'manner', 'exosc3', 'rrp40', 'and', 'exosc5', 'rrp46', 'this', 'interaction', 'may', 'be', 'indirect', 'and', 'mediated', 'by', 'zc3hav1', 'binding', 'pubmed', '18334637', 'ing', 'pubmed', '18334637', 'with', 'exosc3', 'rrp40', 'and', 'exosc5', 'rrp46', 'this', 'interaction', 'may', 'be', 'indirect', 'and', 'mediated', 'by', 'zc3hav1', 'binding', 'pubmed', '18334637', 's', 'with', 'exosc3', 'rrp40', 'and', 'exosc5', 'rrp46', 'this', 'ion', 'may', 'be', 'indirect', 'and', 'mediated', 'by', 'zc3hav1', 'binding', 'pubmed', '18334637', 'ep300', 'this', 'interaction', 'leads', 'to', 'acetylation', 'at', 'lysine', 'residues', 'pubmed', '17226766', 'pubmed', '19995069', 'with', 'ep300', 'this', 'interaction', 'leads', 'to', 'acetylation', 'at', 'lysine', 'residues', 'pubmed', '17226766', 'pubmed', '19995069', 's', 'with', 'ep300', 'this', 'ion', 'leads', 'to', 'acetylation', 'at', 'lysine', 'residues', 'pubmed', '17226766', 'pubmed', '19995069', 'crebbp', 'cbp', 'and', 'kat2b', 'p', 'caf', 'pubmed', '17226766', 'with', 'crebbp', 'cbp', 'and', 'kat2b', 'p', 'caf', 'pubmed', '17226766', 's', 'with', 'crebbp', 'cbp', 'and', 'kat2b', 'p', 'caf', 'pubmed', '17226766', 'ctnnb1', 'pubmed', '17699760', 'with', 'ctnnb1', 'pubmed', '17699760', 's', 'with', 'ctnnb1', 'pubmed', '17699760', 'myod1', 'pubmed', '17011493', 'with', 'myod1', 'pubmed', '17011493', 's', 'with', 'myod1', 'pubmed', '17011493', 'tp53', 'pubmed', '15660129', 'with', 'tp53', 'pubmed', '15660129', 's', 'with', 'tp53', 'pubmed', '15660129', 'dcp1a', 'in', 'an', 'rna', 'independent', 'manner', 'with', 'dcp1a', 'in', 'an', 'rna', 'independent', 'manner', 's', 'with', 'dcp1a', 'in', 'an', 'rna', 'independent', 'manner', 'dcp2', 'in', 'an', 'rna', 'dependent', 'manner', 'pubmed', '21876179', 'with', 'dcp2', 'in', 'an', 'rna', 'dependent', 'manner', 'pubmed', '21876179', 's', 'with', 'dcp2', 'in', 'an', 'rna', 'dependent', 'manner', 'pubmed', '21876179', 'dhx36', 'this', 'interaction', 'occurs', 'in', 'a', 'rna', 'dependent', 'manner', 'pubmed', '18279852', 'with', 'dhx36', 'this', 'interaction', 'occurs', 'in', 'a', 'rna', 'dependent', 'manner', 'pubmed', '18279852', 's', 'with', 'dhx36', 'this', 'ion', 'occurs', 'in', 'a', 'rna', 'dependent', 'manner', 'pubmed', '18279852', 'ercc6', 'pubmed', '26030138', 'with', 'ercc6', 'pubmed', '26030138', 's', 'with', 'ercc6', 'pubmed', '26030138']	[]	[]	False	False	False	[]	[]	['DDX17']	['DDX17', ' P72', ' RH70']
10568	O95436	['Sodium-dependent phosphate transport protein 2B', 'Sodium-phosphate transport protein 2B', 'Na(+)-dependent phosphate cotransporter 2B', 'NaPi3b', 'Sodium/phosphate cotransporter 2B']	[]		May be involved in actively transporting phosphate into cells via Na(+) cotransport. It may be the main phosphate transport protein in the intestinal brush border membrane. May have a role in the synthesis of surfactant in lungs' alveoli.	['O95436', 'A5PL17', 'Q8N2K2', 'Q8WYA9', 'Q9P0V7']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC34A1', 'SLC34A3', 'SLC34A2']	['SLC34A2', ' NAPI-3B', ' NAPI-IIb', ' NPTIIb', ' PULAM']
10606	P22234	['Multifunctional protein ADE2']	['PAICS', 'ADE2', 'AIRC', 'PAIS']	Homooctamer.		['P22234', 'E9PDH9', 'Q68CQ5']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['PAICS']	['PAICS', ' ADE2', ' ADE2H1', ' AIRC', ' PAIS']
10654	Q15126	['Phosphomevalonate kinase']	['PMVK', 'PMKI']	Monomer.	Catalyzes the reversible ATP-dependent phosphorylation of mevalonate 5-phosphate to produce mevalonate diphosphate and ADP, a key step in the mevalonic acid mediated biosynthesis of isopentenyl diphosphate and other polyisoprenoid metabolites.	['Q15126', 'Q5TZW9']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['PMVK']	['PMVK', ' HUMPMKI', ' PMK', ' PMKA', ' PMKASE', ' POROK1']
10654	Q6FGV9	['Phosphomevalonate kinase']	['PMVK', 'hCG_1739272']			['Q6FGV9', 'D3DV77']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['PMVK']	['PMVK', ' HUMPMKI', ' PMK', ' PMKA', ' PMKASE', ' POROK1']
10682	Q15125	['3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase', 'Cholestenol Delta-isomerase', 'Delta(8)-Delta(7) sterol isomerase', 'D8-D7 sterol isomerase', 'Emopamil-binding protein']	[]		Catalyzes the conversion of Delta(8)-sterols to their corresponding Delta(7)-isomers.	['Q15125', 'Q6FGL3', 'Q6IBI9']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['EBP']	['EBP', ' CDPX2', ' CHO2', ' CPX', ' CPXD', ' MEND']
10682	A0A024QYX0	[]	['EBP', 'hCG_19812']			['A0A024QYX0']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['EBP']	['EBP', ' CDPX2', ' CHO2', ' CPX', ' CPXD', ' MEND']
10786	O00476	['Sodium-dependent phosphate transport protein 4', 'Na(+)/PI cotransporter 4', 'Sodium/phosphate cotransporter 4', 'Solute carrier family 17 member 3']	['SLC17A3', 'NPT4']		voltage-driven, multispecific, organic anion transporter able to transport para-aminohippurate (PAH), estrone sulfate, estradiol-17-beta-glucuronide, bumetanide, and ochratoxin A. Isoform 2 functions as urate efflux transporter on the apical side of renal proximal tubule and is likely to act as an exit path for organic anionic drugs as well as urate in vivo. May be involved in actively transporting phosphate into cells via Na(+) cotransport.	['O00476', 'B7WNJ5', 'B7Z511', 'Q8WWC7', 'Q9H533']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC17A1', 'SLC17A3', 'SLC17A2', 'SLC17A4']	['SLC17A3', ' GOUT4', ' NPT4', ' UAQTL4']
10786	A0A024QZX7	[]	['SLC17A3', 'hCG_19117']			['A0A024QZX7']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC17A1', 'SLC17A3', 'SLC17A2', 'SLC17A4']	['SLC17A3', ' GOUT4', ' NPT4', ' UAQTL4']
10797	P13995	['Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial']	['MTHFD2', 'NMDMC']	Homodimer.	Although its dehydrogenase activity is NAD-specific, it can also utilize NADP at a reduced efficiency.	['P13995', 'Q53G90', 'Q53GV5', 'Q53S36', 'Q7Z650']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['MTHFD2L', 'MTHFD2']	['MTHFD2', ' NMDMC']
1080	P13569	['Cystic fibrosis transmembrane conductance regulator', 'CFTR', 'ATP-binding cassette sub-family C member 7', 'Channel conductance-controlling ATPase', 'cAMP-dependent chloride channel']	['CFTR', 'ABCC7']	Monomer; does not require oligomerization for channel activity (PubMed:11524016). May form oligomers in the membrane (PubMed:11524016). Interacts with SLC26A3, SLC26A6 and SHANK2 (By similarity). Interacts with SLC9A3R1 and MYO6 (PubMed:12403779, PubMed:15247260, PubMed:11304524). Interacts (via C-terminus) with GOPC (via PDZ domain); this promotes CFTR internalization and thereby decreases channel activity (PubMed:11707463, PubMed:16331976). Interacts with SLC4A7 through SLC9A3R1 (PubMed:12403779). Found in a complex with MYO5B and RAB11A (PubMed:17462998). Interacts with ANO1 (PubMed:22178883). Interacts with SLC26A8 (PubMed:22121115). Interacts with AHCYL1; the interaction increases CFTR activity (By similarity). Interacts with CSE1L (PubMed:20933420). The core-glycosylated form interacts with GORASP2 (via PDZ GRASP-type 1 domain) in respone to ER stress (PubMed:21884936).	Epithelial ion channel that plays an important role in the regulation of epithelial ion and water transport and fluid homeostasis (PubMed:26823428). Mediates the transport of chloride ions across the cell membrane (PubMed:10792060, PubMed:11524016, PubMed:11707463, PubMed:12519745, PubMed:15010471, PubMed:12588899, PubMed:17036051, PubMed:19398555, PubMed:19621064, PubMed:22178883, PubMed:25330774, PubMed:1712898, PubMed:8910473, PubMed:9804160, PubMed:12529365, PubMed:17182731, PubMed:26846474, PubMed:28087700). Channel activity is coupled to ATP hydrolysis (PubMed:8910473). The ion channel is also permeable to HCO(3-); selectivity depends on the extracellular chloride concentration (PubMed:15010471, PubMed:19019741). Exerts its function also by modulating the activity of other ion channels and transporters (PubMed:12403779, PubMed:22178883, PubMed:22121115, PubMed:27941075). Plays an important role in airway fluid homeostasis (PubMed:16645176, PubMed:19621064, PubMed:26823428). Contributes to the regulation of the pH and the ion content of the airway surface fluid layer and thereby plays an important role in defense against pathogens (PubMed:14668433, PubMed:16645176, PubMed:26823428). Modulates the activity of the epithelial sodium channel (ENaC) complex, in part by regulating the cell surface expression of the ENaC complex (PubMed:17434346, PubMed:27941075, PubMed:17182731). Inhibits the activity of the ENaC channel containing subunits SCNN1A, SCNN1B and SCNN1G (PubMed:17182731). Inhibits the activity of the ENaC channel containing subunits SCNN1D, SCNN1B and SCNN1G, but not of the ENaC channel containing subunits SCNN1A, SCNN1B and SCNN1G (PubMed:27941075). May regulate bicarbonate secretion and salvage in epithelial cells by regulating the transporter SLC4A7 (PubMed:12403779). Can inhibit the chloride channel activity of ANO1 (PubMed:22178883). Plays a role in the chloride and bicarbonate homeostasis during sperm epididymal maturation and capacitation (PubMed:19923167, PubMed:27714810).	['P13569', 'Q20BG8', 'Q20BH2', 'Q2I0A1', 'Q2I102']		[]	[]		['CFTR', 'CFTR', 'CFTR', 'CFTR', 'CFTR', 'CFTR', 'CFTR', 'CFTR', 'GORASP2', 'PDZ', 'GORASP2', 'PDZ']	[]	[]	['oligomers', 'in', 'the', 'membrane', 'pubmed', '11524016', 'slc26a3', 'slc26a6', 'and', 'shank2', 'by', 'similarity', 'with', 'slc26a3', 'slc26a6', 'and', 'shank2', 'by', 'similarity', 's', 'with', 'slc26a3', 'slc26a6', 'and', 'shank2', 'by', 'similarity', 'slc9a3r1', 'and', 'myo6', 'pubmed', '12403779', 'pubmed', '15247260', 'pubmed', '11304524', 'with', 'slc9a3r1', 'and', 'myo6', 'pubmed', '12403779', 'pubmed', '15247260', 'pubmed', '11304524', 's', 'with', 'slc9a3r1', 'and', 'myo6', 'pubmed', '12403779', 'pubmed', '15247260', 'pubmed', '11304524', 'via', 'c', 'terminus', 'with', 'gopc', 'via', 'pdz', 'domain', 'this', 'promotes', 'cftr', 'internalization', 'and', 'thereby', 'decreases', 'channel', 'activity', 'pubmed', '11707463', 'pubmed', '16331976', 's', 'via', 'c', 'terminus', 'with', 'gopc', 'via', 'pdz', 'domain', 'this', 'promotes', 'cftr', 'internalization', 'and', 'thereby', 'decreases', 'channel', 'activity', 'pubmed', '11707463', 'pubmed', '16331976', 'slc4a7', 'through', 'slc9a3r1', 'pubmed', '12403779', 'with', 'slc4a7', 'through', 'slc9a3r1', 'pubmed', '12403779', 's', 'with', 'slc4a7', 'through', 'slc9a3r1', 'pubmed', '12403779', 'with', 'myo5b', 'and', 'rab11a', 'pubmed', '17462998', 'myo5b', 'and', 'rab11a', 'pubmed', '17462998', 'with', 'myo5b', 'and', 'rab11a', 'pubmed', '17462998', 'ano1', 'pubmed', '22178883', 'with', 'ano1', 'pubmed', '22178883', 's', 'with', 'ano1', 'pubmed', '22178883', 'slc26a8', 'pubmed', '22121115', 'with', 'slc26a8', 'pubmed', '22121115', 's', 'with', 'slc26a8', 'pubmed', '22121115', 'ahcyl1', 'the', 'interaction', 'increases', 'cftr', 'activity', 'by', 'similarity', 'with', 'ahcyl1', 'the', 'interaction', 'increases', 'cftr', 'activity', 'by', 'similarity', 's', 'with', 'ahcyl1', 'the', 'ion', 'increases', 'cftr', 'activity', 'by', 'similarity', 'cse1l', 'pubmed', '20933420', 'with', 'cse1l', 'pubmed', '20933420', 's', 'with', 'cse1l', 'pubmed', '20933420', 'gorasp2', 'via', 'pdz', 'grasp', 'type', '1', 'domain', 'in', 'respone', 'to', 'er', 'stress', 'pubmed', '21884936', 'interacts', 'with', 'gorasp2', 'via', 'pdz', 'grasp', 'type', '1', 'domain', 'in', 'respone', 'to', 'er', 'stress', 'pubmed', '21884936', 'with', 'gorasp2', 'via', 'pdz', 'grasp', 'type', '1', 'domain', 'in', 'respone', 'to', 'er', 'stress', 'pubmed', '21884936', 's', 'with', 'gorasp2', 'via', 'pdz', 'grasp', 'type', '1', 'domain', 'in', 'respone', 'to', 'er', 'stress', 'pubmed', '21884936']	[]	[]	False	False	False	[]	[]	['CFTR']	['CFTR', ' ABC35', ' ABCC7', ' CF', ' CFTR/MRP', ' MRP7', ' TNR-CFTR', ' dJ760C5.1']
